"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
1010,592696,"Rosario, Eddie",1010,100,0.212,0.116,0.267,0.328,0.258,0.25,0.2,53,250,87.2,14.5,2226,88.8,89.05,174,540,470,0.29999999999999716,6.43,118,160,122,152,298,324,300,"12.559","-12.559",,,270,185,35,12,1,5,68,25.2,17,6.3,2.37708,0.57342,0.34836,-0.27895,"90.8",153,33.15217391304348,5.434782608695652,3.7037037037037033,5.76,-1.33,-0.2,2.2,0.259,10,"-1.243465347",0.249,0.318,"1.243465347",0.012,0.010000000000000009,0.01,0.008,32.2,"36.8",,,,,,
1008,682928,"Abrams, CJ",1008,100,0.246,0.077,0.291,0.324,0.267,0.266,0.241,70,284,85.2,5.8,2202,89.1,89.14,130,575,433,0,6.35,112,148,102,150,285,316,298,"13.54","-13.54",,,302,238,54,12,2,2,50,16.6,5,1.7,2.31656,0.59963,0.44387,-0.29282,"90.9",135,30.801687763713083,2.109704641350211,1.6556291390728477,5.75,-0.58,-0.15,2.29,0.28,5,"-1.343253968",0.277,0.316,"1.343253968",0.005,0.0030000000000000027,0.008,0.001,22.6,"35.4",,,,,,
1008,595751,"Alfaro, Jorge",1008,100,0.246,0.137,0.364,0.383,0.291,0.295,0.238,63,256,89.4,7.9,2266,88.6,88.48,240,631,377,-0.09999999999999432,6.31,106,152,123,148,304,324,292,"6.712","-6.712",,,274,161,42,14,0,7,98,35.8,11,4,2.39298,0.57546,0.32161,0.10565,"91.9",142,38.9937106918239,11.320754716981133,6.569343065693431,5.7,-0.82,0.19,2.2,0.285,18,"-0.665873016",0.278,0.397,"0.665873016",0.008,0.006999999999999951,-0.014,-0.004,38,"38.0",,,,,,
1006,656669,"Luplow, Jordan",1006,100,0.176,0.185,0.185,0.361,0.281,0.288,0.198,36,205,87.2,17.7,2238,88.7,88.62,144,482,524,-0.10000000000000853,6.3,106,153,119,146,302,323,294,"-0.901","0.901",,,233,146,20,5,0,11,60,25.8,24,10.3,2.27964,0.6688,0.2951,-0.08557,"91.1",149,33.10344827586207,7.586206896551724,4.721030042918455,5.87,0.2,0.13,2.28,0.27,11,"0.089562624",0.29,0.351,"-0.089562624",-0.022,-0.019999999999999962,0.01,-0.007,29.9,"40.2",,,,,,
1006,488726,"Brantley, Michael",1006,100,0.288,0.128,0.311,0.416,0.345,0.374,0.31,70,243,89.7,10.2,2161,89.3,89.2,53,417,589,-0.09999999999999432,6.35,118,154,120,154,284,324,300,"-6.719","6.719",,,275,215,50,14,1,5,30,10.9,29,10.5,2.16511,0.74613,0.49458,-0.22351,"92.2",161,45.75471698113208,6.132075471698113,4.7272727272727275,5.92,-0.65,-0.24,2.33,0.365,13,"0.667892644",0.385,0.467,"-0.667892644",-0.022,-0.020000000000000018,-0.051,-0.029,12.7,"40.4",,,,,,
1006,543228,"Gomes, Yan",1006,100,0.235,0.13,0.252,0.365,0.271,0.287,0.251,65,277,85.1,9,2262,88.9,89.06,106,545,461,0.19999999999998863,6.42,108,152,121,146,300,319,291,"8.927","-8.927",,,293,235,45,12,0,8,47,16,8,2.7,2.35601,0.59052,0.32705,0.08386,"90.9",155,29.059829059829063,3.418803418803419,2.7303754266211606,5.76,-0.78,0.24,2.22,0.26,8,"-0.887375746",0.278,0.379,"0.887375746",-0.016,-0.018000000000000016,-0.014,-0.016,19.4,"37.3",,,,,,
1004,664040,"Lowe, Brandon",1004,100,0.221,0.162,0.263,0.383,0.306,0.317,0.233,52,235,89.1,16.4,2166,88.2,88.07,179,535,469,-0.10000000000000853,6.3,117,166,116,150,291,327,301,"3.502","-3.502",,,266,175,32,10,2,8,61,22.9,27,10.2,2.37657,0.60943,0.38583,-0.34118,"91.9",153,38.857142857142854,10.285714285714285,6.7669172932330826,5.87,-1.1,-0.25,2.23,0.308,18,"-0.348804781",0.319,0.397,"0.348804781",-0.012,-0.01100000000000001,-0.014,-0.011,33.5,"40.1",,,,,,
1002,605353,"Machín, Vimael",1002,100,0.22,0.067,0.27,0.287,0.268,0.301,0.243,49,223,89.3,10.2,2252,89.2,89.25,80,448,554,0,6.34,114,151,110,152,285,318,300,"6.337","-6.337",,,253,179,36,12,0,1,47,18.6,25,9.9,2.21866,0.6978,0.40088,-0.33354,"91.0",164,39.10614525139665,3.910614525139665,2.766798418972332,5.77,-1.66,-0.14,2.33,0.3,7,"-0.63243513",0.323,0.343,"0.63243513",-0.023,-0.02300000000000002,-0.056,-0.033,17.9,"37.1",,,,,,
996,571745,"Haniger, Mitch",996,100,0.246,0.183,0.293,0.429,0.319,0.326,0.242,55,224,91.9,18.2,2230,88.7,88.68,134,453,543,0,6.25,107,152,121,145,301,324,293,"-7.241","7.241",,,246,161,36,8,0,11,65,26.4,19,7.7,2.28335,0.65576,0.28694,0.06441,"92.5",163,47.20496894409938,11.801242236024844,7.723577235772358,5.77,-0.8,0.14,2.3,0.305,19,"0.727008032",0.304,0.447,"-0.727008032",0.004,0.0010000000000000009,-0.018,-0.007,29.6,"38.7",,,,,,
996,670770,"Friedl, TJ",996,100,0.24,0.196,0.251,0.436,0.323,0.283,0.215,54,225,84,18.1,2210,89.4,89.46,88,433,563,0.09999999999999432,6.35,113,145,100,148,285,315,293,"-2.196","2.196",,,258,191,31,10,5,8,40,15.5,20,7.8,2.26326,0.63195,0.54143,-0.5004,"91.1",154,29.84293193717277,4.712041884816754,3.488372093023256,5.87,-1.49,-0.26,2.27,0.314,9,"0.220481928",0.295,0.335,"-0.220481928",0.025,0.019000000000000017,0.101,0.04,20.3,"39.3",,,,,,
992,641553,"Engel, Adam",992,100,0.224,0.086,0.317,0.31,0.256,0.246,0.219,55,245,87.6,15.3,2286,88,88.03,159,470,522,0,6.25,105,151,111,146,298,324,288,"13.282","-13.282",,,259,169,39,13,1,2,76,29.3,10,3.9,2.40405,0.60373,0.15552,-0.04794,"91.5",150,33.33333333333333,1.7857142857142856,1.1583011583011582,5.84,-0.71,0.22,2.22,0.266,3,"-1.33891129",0.261,0.287,"1.33891129",0.005,0.0050000000000000044,0.023,0.01,33.8,"39.7",,,,,,
992,664774,"Wade Jr., LaMonte",992,100,0.207,0.152,0.233,0.359,0.298,0.319,0.218,45,217,87.1,20.3,2261,89.1,89.26,80,444,548,0.20000000000000284,6.33,117,157,112,152,295,321,301,"3.529","-3.529",,,251,169,29,7,1,8,51,20.3,26,10.4,2.37004,0.56048,0.32635,-0.2487,"91.3",158,34.319526627218934,9.467455621301776,6.374501992031872,5.81,-1.42,-0.16,2.36,0.305,16,"-0.355745968",0.314,0.404,"0.355745968",-0.011,-0.009000000000000008,-0.045,-0.021,18,"36.3",,,,,,
986,425877,"Molina, Yadier",986,100,0.214,0.088,0.234,0.302,0.235,0.254,0.23,56,262,84.7,16.9,2302,88.9,89.03,127,578,408,0.09999999999999432,6.34,106,153,122,148,304,322,294,"18.251","-18.251",,,270,223,43,8,0,5,40,14.8,5,1.9,2.32961,0.59017,0.20029,0.0348,"90.3",155,26.00896860986547,3.1390134529147984,2.5925925925925926,5.77,-0.92,0.3,2.34,0.233,7,"-1.851014199",0.251,0.328,"1.851014199",-0.016,-0.017999999999999988,-0.026,-0.019,22,"37.7",,,,,,
985,641584,"Fraley, Jake",985,100,0.259,0.208,0.289,0.468,0.352,0.333,0.248,56,216,85.1,13.8,2207,89.3,89.33,109,452,533,0,6.34,114,154,117,153,284,317,297,"-8.692","8.692",,,246,164,35,9,0,12,54,22,25,10.2,2.26193,0.63756,0.438,-0.37249,"90.8",148,27.77777777777778,7.4074074074074066,4.878048780487805,5.82,-1.33,-0.15,2.35,0.341,12,"0.882436548",0.335,0.417,"-0.882436548",0.011,0.006000000000000005,0.051,0.019,24.1,"38.9",,,,,,
982,621433,"Phillips, Brett",982,100,0.144,0.104,0.233,0.249,0.213,0.22,0.156,29,201,85.6,19.1,2209,89.8,89.58,172,437,545,-0.20000000000000284,6.29,114,151,114,150,295,324,299,"16.332","-16.332",,,225,112,18,6,0,5,94,41.8,16,7.1,2.14811,0.76265,0.45427,-0.38457,"90.5",162,29.464285714285715,4.464285714285714,2.2222222222222223,5.93,-1.07,-0.16,2.49,0.217,5,"-1.663136456",0.23,0.244,"1.663136456",-0.012,-0.013000000000000012,0.005,-0.007,39.4,"39.9",,,,,,
977,657557,"DeJong, Paul",977,100,0.157,0.129,0.213,0.286,0.241,0.267,0.182,33,210,87.6,21.6,2284,88.8,88.78,168,477,500,0,6.27,107,153,121,146,306,324,298,"16.304","-16.304",,,237,133,18,9,0,6,79,33.3,21,8.9,2.37159,0.56618,0.26242,0.07902,"92.0",159,37.59398496240601,9.774436090225564,5.485232067510549,5.77,-0.84,0.22,2.2,0.245,13,"-1.668781986",0.267,0.327,"1.668781986",-0.025,-0.02200000000000002,-0.041,-0.026,35.2,"37.5",,,,,,
967,624512,"McGuire, Reese",967,100,0.269,0.1,0.332,0.369,0.297,0.267,0.233,67,249,84.4,11.4,2252,88.8,88.72,105,500,467,-0.09999999999999432,6.24,113,160,112,152,283,320,299,"2.924","-2.924",,,274,202,49,14,1,3,56,20.4,12,4.4,2.26708,0.67454,0.30745,-0.26296,"90.7",151,29.7029702970297,2.4752475247524752,1.824817518248175,5.8,-1.22,-0.11,2.31,0.307,5,"-0.30237849",0.276,0.326,"0.30237849",0.036,0.030999999999999972,0.043,0.03,21,"39.5",,,,,,
961,643376,"Jansen, Danny",961,100,0.26,0.256,0.255,0.516,0.364,0.366,0.261,56,215,90.4,22.2,2255,88.3,88.2,95,435,526,-0.09999999999999432,6.32,107,153,120,146,300,325,293,"-10.732","10.732",,,247,176,31,10,0,15,44,17.8,24,9.7,2.44567,0.58128,0.21714,-0.05237,"92.2",167,46.590909090909086,13.068181818181818,9.31174089068826,5.85,-0.82,0.19,2.21,0.336,23,"1.116753382",0.339,0.511,"-1.116753382",-0.001,-0.0030000000000000027,0.005,-0.002,21.8,"39.6",,,,,,
950,665862,"Chisholm Jr., Jazz",950,100,0.254,0.282,0.294,0.535,0.365,0.345,0.242,54,213,89.8,14.4,2189,88.7,88.55,147,448,502,-0.10000000000000853,6.33,118,153,116,147,294,324,302,"-8.541","8.541",,,241,150,26,10,4,14,66,27.4,21,8.7,2.45827,0.52836,0.40364,-0.30553,"92.3",156,46.666666666666664,16.666666666666664,10.37344398340249,5.71,-1.31,-0.19,2.31,0.325,25,"0.899052632",0.32,0.473,"-0.899052632",0.012,0.0050000000000000044,0.062,0.02,32.8,"35.5",,,,,,
948,680777,"Jeffers, Ryan",948,100,0.208,0.156,0.259,0.363,0.287,0.315,0.218,44,212,87.3,16.8,2262,88.6,88.49,99,438,510,-0.09999999999999432,6.23,107,152,121,147,302,324,292,"7.083","-7.083",,,236,151,26,10,1,7,62,26.3,23,9.7,2.28815,0.67523,0.2866,0.02129,"92.3",161,42.66666666666667,13.333333333333334,8.47457627118644,5.91,-0.62,0.16,2.31,0.285,20,"-0.747151899",0.295,0.424,"0.747151899",-0.01,-0.010000000000000009,-0.061,-0.028,22.6,"40.7",,,,,,
943,641598,"Garver, Mitch",943,100,0.207,0.197,0.228,0.404,0.308,0.319,0.222,39,188,88.9,18.4,2253,87.9,87.72,101,399,544,-0.20000000000000284,6.28,106,152,122,145,305,328,293,"-4.021","4.021",,,215,137,22,7,0,10,53,24.7,23,10.7,2.42886,0.59088,0.2209,-0.07961,"91.7",166,38.68613138686132,8.75912408759124,5.5813953488372094,5.82,-0.57,0.24,2.29,0.298,12,"0.42640509",0.313,0.405,"-0.42640509",-0.015,-0.015000000000000013,-0.001,-0.011,25.3,"39.1",,,,,,
942,642727,"Alcántara, Sergio",942,100,0.22,0.137,0.267,0.356,0.269,0.244,0.209,45,205,85.5,12.4,2233,89.3,89.21,96,403,539,-0.09999999999999432,6.33,111,151,110,149,291,320,298,"6.376","-6.376",,,224,154,30,8,1,6,57,25.4,12,5.4,2.34182,0.61952,0.38502,-0.38502,"90.2",155,32.467532467532465,1.948051948051948,1.3392857142857142,5.78,-0.89,-0.07,2.27,0.261,3,"-0.676857749",0.254,0.291,"0.676857749",0.011,0.007000000000000006,0.065,0.025,23.8,"37.1",,,,,,
938,608841,"Meneses, Joey",938,100,0.324,0.239,0.371,0.563,0.395,0.332,0.267,72,222,91.4,9.5,2257,89.3,89.43,106,454,484,0.10000000000000853,6.39,109,152,121,148,305,321,291,"-13.479","13.479",,,238,172,45,14,0,13,52,21.8,13,5.5,2.27762,0.61853,0.33253,0.04663,"92.2",157,47.093023255813954,9.883720930232558,7.142857142857142,5.84,-0.49,0.13,2.27,0.361,17,"1.436993603",0.31,0.457,"-1.436993603",0.057,0.05099999999999999,0.106,0.063,23.3,"36.0",,,,,,
934,622110,"Duffy, Matt",934,100,0.25,0.061,0.313,0.311,0.279,0.28,0.234,57,228,87.1,9.9,2215,89,88.93,93,427,507,-0.09999999999999432,6.34,107,151,115,148,306,318,286,"10.618","-10.618",,,247,178,47,8,0,2,50,20.2,17,6.9,2.16425,0.7612,0.36491,-0.18448,"90.5",164,25.98870056497175,2.824858757062147,2.0242914979757085,5.91,-0.3,0.22,2.31,0.308,5,"-1.136830835",0.293,0.333,"1.136830835",0.016,0.015000000000000013,-0.022,-0.001,21.8,"39.9",,,,,,
933,643289,"Dubón, Mauricio",933,100,0.214,0.099,0.221,0.313,0.248,0.272,0.24,52,243,83.7,16.2,2268,88.3,88.16,79,519,414,-0.09999999999999432,6.29,104,151,108,147,294,321,285,"12.883","-12.883",,,265,221,38,9,0,5,30,11.3,13,4.9,2.33781,0.64558,0.30346,-0.03525,"90.6",154,29.86425339366516,2.262443438914027,1.8867924528301887,5.93,-0.46,0.17,2.23,0.252,5,"-1.380814577",0.28,0.331,"1.380814577",-0.026,-0.028000000000000025,-0.018,-0.024,15.2,"40.3",,,,,,
920,606115,"Arcia, Orlando",920,100,0.244,0.172,0.278,0.416,0.321,0.329,0.253,51,209,90.3,11.6,2272,88.8,89.03,112,411,509,0.20000000000000284,6.46,109,152,118,148,306,322,287,"-5.212","5.212",,,234,160,33,9,0,9,51,21.8,21,9,2.34804,0.60141,0.21171,-0.02547,"91.9",146,42.76729559748428,7.547169811320755,5.128205128205128,5.73,-0.7,0.24,2.23,0.316,12,"0.566521739",0.327,0.421,"-0.566521739",-0.009,-0.01100000000000001,-0.005,-0.008,27.3,"36.8",,,,,,
918,665506,"Pache, Cristian",918,100,0.166,0.075,0.22,0.241,0.207,0.259,0.228,40,241,88,3,2257,87.7,87.66,144,464,454,0,6.32,104,152,111,146,299,321,290,"21.943","-21.943",,,260,174,30,5,2,3,70,26.9,15,5.8,2.483,0.56409,0.20974,-0.01212,"92.0",119,41.040462427745666,3.4682080924855487,2.307692307692308,5.84,-0.63,0.16,2.29,0.218,6,"-2.390305011",0.276,0.3,"2.390305011",-0.062,-0.058000000000000024,-0.059,-0.052,31,"40.0",,,,,,
916,668731,"Baddoo, Akil",916,100,0.204,0.065,0.289,0.269,0.256,0.253,0.192,41,201,84.2,13.8,2212,88.5,88.53,124,431,485,0,6.32,114,151,109,152,288,323,298,"11.002","-11.002",,,225,137,34,3,2,2,64,28.4,24,10.7,2.27956,0.68656,0.34396,-0.25663,"90.4",141,27.205882352941174,3.6764705882352944,2.2222222222222223,5.84,-0.91,-0.09,2.36,0.289,5,"-1.201091703",0.278,0.27,"1.201091703",0.012,0.010999999999999954,-0.001,0.003,28.8,"41.6",,,,,,
916,664731,"Higgins, P.J.",916,100,0.229,0.154,0.29,0.383,0.306,0.264,0.205,46,201,83.8,7.5,2280,88.9,89.05,109,395,521,0.19999999999998863,6.36,108,151,118,146,298,317,287,"3.783","-3.783",,,229,147,28,11,1,6,58,25.3,22,9.6,2.31656,0.61566,0.35221,0.07379,"90.4",148,25.517241379310345,3.4482758620689653,2.1834061135371177,5.76,-0.6,0.19,2.35,0.31,5,"-0.412991266",0.29,0.287,"0.412991266",0.024,0.020000000000000018,0.096,0.042,27.6,"37.4",,,,,,
914,543543,"Miller, Brad",914,100,0.212,0.108,0.274,0.32,0.263,0.269,0.205,47,222,90.8,13.5,2238,89.1,88.88,168,463,451,-0.19999999999998863,6.26,117,160,117,151,294,328,303,"8.467","-8.467",,,241,153,37,3,0,7,70,29,18,7.5,2.25579,0.67174,0.33291,-0.29891,"91.9",155,40.131578947368425,7.894736842105263,4.979253112033195,5.87,-1.46,-0.13,2.38,0.27,12,"-0.926367615",0.264,0.344,"0.926367615",0.007,0.006000000000000005,-0.024,-0.006,36.3,"40.2",,,,,,
907,543309,"Higashioka, Kyle",907,100,0.227,0.162,0.246,0.389,0.282,0.317,0.254,52,229,90.3,16.7,2245,88.4,88.44,123,459,448,0,6.33,105,152,118,146,302,324,291,"7.182","-7.182",,,248,183,35,7,0,10,52,21,12,4.8,2.349,0.63498,0.32817,-0.00112,"92.8",160,48.35164835164835,9.89010989010989,7.258064516129033,5.8,-0.87,0.26,2.2,0.264,18,"-0.791841235",0.291,0.444,"0.791841235",-0.027,-0.02699999999999997,-0.055,-0.035,26.8,"38.7",,,,,,
886,641658,"Hampson, Garrett",886,100,0.211,0.095,0.294,0.307,0.267,0.261,0.202,42,199,83.3,7.1,2248,88.6,88.98,100,393,493,0.4000000000000057,6.37,103,150,105,147,306,322,292,"9.267","-9.267",,,226,141,30,7,3,2,63,27.9,21,9.3,2.36587,0.5605,0.26191,-0.03331,"90.3",143,28.26086956521739,4.3478260869565215,2.6548672566371683,5.67,-0.4,0.13,2.32,0.287,6,"-1.045936795",0.282,0.29,"1.045936795",0.009,0.0050000000000000044,0.017,0.006,25.4,"35.6",,,,,,
881,680776,"Duran, Jarren",881,100,0.221,0.142,0.302,0.363,0.284,0.282,0.219,45,204,87.3,6.6,2239,89.1,89.1,124,440,441,0,6.29,111,147,104,150,281,320,304,"3.614","-3.614",,,223,142,25,14,3,3,63,28.3,14,6.3,2.19797,0.71836,0.40413,-0.23379,"90.9",148,38.028169014084504,7.746478873239436,4.932735426008969,5.84,-0.92,-0.1,2.36,0.283,11,"-0.410215664",0.281,0.353,"0.410215664",0.002,0.0019999999999999463,0.01,0.002,28.2,"39.5",,,,,,
877,542340,"Villar, Jonathan",877,100,0.208,0.094,0.275,0.302,0.25,0.247,0.208,42,202,88.5,-1.4,2196,88.8,88.82,157,447,430,0,6.31,111,151,111,150,293,319,301,"9.481","-9.481",,,220,146,31,6,2,3,59,26.8,15,6.8,2.25845,0.6784,0.43032,-0.43032,"91.9",136,40.97222222222222,2.7777777777777777,1.8181818181818181,5.81,-0.95,-0.15,2.41,0.26,4,"-1.081071836",0.262,0.283,"1.081071836",0,-0.0020000000000000018,0.019,0.003,35.1,"38.1",,,,,,
875,664874,"Zavala, Seby",875,100,0.27,0.112,0.404,0.382,0.323,0.283,0.207,48,178,88,21.3,2283,88.6,88.63,176,468,407,0,6.27,107,151,118,146,302,324,291,"-0.769","0.769",,,205,119,32,14,0,2,64,31.2,19,9.3,2.34296,0.62213,0.28111,0.07236,"90.9",166,37.28813559322034,9.322033898305085,5.365853658536586,5.85,-0.98,0.26,2.28,0.347,11,"0.087885714",0.295,0.326,"-0.087885714",0.063,0.05199999999999999,0.056,0.04,37.6,"38.3",,,,,,
871,663611,"Madrigal, Nick",871,100,0.249,0.033,0.286,0.282,0.267,0.283,0.256,52,209,85.1,-1.1,2256,89.3,89.56,40,388,483,0.29999999999999716,6.47,107,151,111,147,296,311,281,"11.18","-11.18",,,228,184,45,7,0,0,27,11.8,14,6.1,2.23387,0.67008,0.34078,0.08028,"90.2",131,24.581005586592177,0,0,5.81,-0.6,0.17,2.14,0.305,0,"-1.28358209",0.313,0.311,"1.28358209",-0.007,-0.008000000000000007,-0.029,-0.016,10.3,"39.6",,,,,,
870,656541,"Hilliard, Sam",870,100,0.184,0.08,0.256,0.264,0.251,0.303,0.216,32,174,92,13.4,2227,88.6,88.92,134,382,488,0.30000000000001137,6.29,114,156,122,149,301,329,309,"9.562","-9.562",,,200,119,23,6,1,2,57,28.5,23,11.5,2.44916,0.47851,0.28741,-0.21392,"92.6",159,48.739495798319325,9.243697478991598,5.5,5.7,-1.24,-0.14,2.43,0.28,11,"-1.09908046",0.312,0.361,"1.09908046",-0.032,-0.03199999999999997,-0.097,-0.052,35.1,"35.7",,,,,,
861,660294,"Tsutsugo, Yoshi",861,100,0.171,0.059,0.221,0.229,0.221,0.254,0.197,29,170,88.8,10,2237,88.9,88.88,83,379,482,0,6.3,117,159,128,153,295,320,299,"14.024","-14.024",,,193,124,23,4,0,2,50,25.9,19,9.8,2.29087,0.6575,0.36852,-0.2569,"90.8",164,36.29032258064516,5.64516129032258,3.6269430051813467,5.82,-0.66,-0.25,2.31,0.249,7,"-1.628803717",0.275,0.285,"1.628803717",-0.026,-0.026000000000000023,-0.056,-0.033,21.9,"38.1",,,,,,
853,455139,"Chirinos, Robinson",853,100,0.179,0.108,0.248,0.287,0.251,0.245,0.168,35,195,83.5,17.7,2227,89.4,89.31,143,429,424,-0.10000000000000853,6.32,105,152,118,147,303,324,290,"9.665","-9.665",,,220,130,22,9,0,4,67,30.5,19,8.6,2.14517,0.7596,0.44355,0.01697,"90.8",142,33.07692307692307,6.923076923076923,4.090909090909091,5.93,-0.24,0.06,2.38,0.265,9,"-1.133059789",0.255,0.281,"1.133059789",0.011,0.010000000000000009,0.006,0.006,33.3,"39.7",,,,,,
851,666139,"Lowe, Josh",851,100,0.221,0.122,0.336,0.343,0.276,0.272,0.212,40,181,87.7,11.1,2216,89.6,89.45,128,393,458,-0.19999999999998863,6.31,116,155,110,153,291,326,302,"6.888","-6.888",,,197,116,24,12,2,2,66,33.5,14,7.1,2.14166,0.7516,0.47457,-0.34879,"90.7",173,37.06896551724138,5.172413793103448,3.0456852791878175,5.87,-0.76,-0.14,2.44,0.281,6,"-0.809400705",0.272,0.339,"0.809400705",0.009,0.009000000000000008,0.004,0.004,32.6,"39.0",,,,,,
850,605131,"Barnes, Austin",850,100,0.212,0.168,0.222,0.38,0.315,0.298,0.21,38,179,86,13,2223,89.7,89.84,64,358,492,0.09999999999999432,6.38,106,151,116,145,300,318,290,"-3.769","3.769",,,212,145,24,6,0,8,37,17.5,27,12.7,2.222,0.65534,0.44956,0.08685,"91.0",154,35.172413793103445,4.827586206896552,3.30188679245283,5.7,-0.33,0.22,2.33,0.324,7,"0.443411765",0.323,0.329,"-0.443411765",0.002,0.0010000000000000009,0.051,0.017,17.9,"36.2",,,,,,
850,663743,"Fortes, Nick",850,100,0.23,0.161,0.252,0.392,0.308,0.317,0.246,50,217,89.2,15.4,2251,89.1,88.98,87,380,470,-0.09999999999999432,6.29,110,153,120,148,304,319,290,"-0.313","0.313",,,240,172,34,6,1,9,45,18.8,18,7.5,2.34116,0.61048,0.3634,0.07395,"92.0",160,38.23529411764706,7.0588235294117645,5,5.89,-0.8,0.21,2.26,0.304,12,"0.036823529",0.319,0.394,"-0.036823529",-0.016,-0.015000000000000013,-0.002,-0.009,22.9,"39.8",,,,,,
850,668751,"Mitchell, Cal",850,100,0.226,0.123,0.276,0.349,0.281,0.292,0.238,48,212,89.6,7,2269,89.3,89.5,115,429,421,0.20000000000000284,6.4,114,155,119,150,294,321,299,"4.887","-4.887",,,232,162,32,11,0,5,52,22.4,18,7.8,2.3402,0.567,0.34575,-0.20091,"91.4",146,40.74074074074074,4.938271604938271,3.4482758620689653,5.75,-1.01,-0.21,2.33,0.286,8,"-0.574941176",0.297,0.358,"0.574941176",-0.012,-0.01100000000000001,-0.009,-0.011,26.8,"37.9",,,,,,
846,546991,"Almora Jr., Albert",846,100,0.223,0.126,0.261,0.349,0.279,0.27,0.233,48,215,83.4,6.9,2227,88.6,88.52,103,436,410,-0.09999999999999432,6.3,105,150,113,145,298,317,285,"2.996","-2.996",,,235,171,32,10,1,5,46,19.6,17,7.2,2.38859,0.57034,0.37033,0.12077,"90.4",128,25.748502994011975,1.7964071856287425,1.276595744680851,5.83,-0.59,0.17,2.18,0.282,3,"-0.354137116",0.292,0.307,"0.354137116",-0.01,-0.010000000000000009,0.042,0.009,23.6,"37.9",,,,,,
831,595281,"Kiermaier, Kevin",831,100,0.228,0.141,0.29,0.369,0.286,0.305,0.25,47,206,87.9,5.3,2186,88.7,88.49,137,430,401,-0.20000000000000284,6.28,113,150,107,150,291,324,300,"3.596","-3.596",,,221,145,32,8,0,7,61,27.6,14,6.3,2.26491,0.69484,0.40128,-0.33152,"91.1",138,38.62068965517241,6.896551724137931,4.524886877828054,5.89,-1.07,-0.11,2.4,0.281,10,"-0.432731649",0.301,0.388,"0.432731649",-0.022,-0.019999999999999962,-0.019,-0.019,31.9,"39.1",,,,,,
827,544369,"Gregorius, Didi",827,100,0.21,0.093,0.246,0.304,0.251,0.275,0.237,45,214,84.1,15.1,2211,89.6,89.55,120,500,327,0,6.32,118,159,117,151,289,318,298,"9.543","-9.543",,,232,180,31,9,4,1,36,15.5,13,5.6,2.24102,0.64096,0.48888,-0.29364,"90.1",144,22.905027932960895,2.793296089385475,2.1551724137931036,5.83,-0.82,-0.25,2.29,0.263,5,"-1.153929867",0.288,0.327,"1.153929867",-0.027,-0.024999999999999967,-0.023,-0.024,24,"36.6",,,,,,
822,503556,"Gonzalez, Marwin",822,100,0.185,0.136,0.222,0.321,0.257,0.282,0.217,34,184,86.7,18.8,2223,88,87.78,95,411,411,-0.20000000000000284,6.24,111,154,111,149,295,322,292,"6.614","-6.614",,,207,135,21,7,0,6,54,26.1,14,6.8,2.44816,0.5779,0.39465,-0.3843,"91.3",150,37.03703703703704,5.9259259259259265,3.864734299516908,5.74,-0.75,0,2.34,0.255,8,"-0.804622871",0.286,0.345,"0.804622871",-0.032,-0.030999999999999972,-0.024,-0.025,23.1,"39.0",,,,,,
821,571912,"Maile, Luke",821,100,0.221,0.105,0.291,0.326,0.281,0.263,0.194,40,181,84.5,17,2312,89,88.93,102,369,452,-0.09999999999999432,6.18,107,152,120,147,296,318,285,"3.056","-3.056",,,206,130,27,10,0,3,54,26.2,19,9.2,2.26263,0.66331,0.25944,0.12661,"90.5",155,25.384615384615383,5.384615384615385,3.3980582524271843,5.78,-1.11,0.13,2.34,0.301,7,"-0.372228989",0.278,0.301,"0.372228989",0.027,0.022999999999999965,0.025,0.018,27.6,"38.1",,,,,,
819,669450,"Hummel, Cooper",819,100,0.176,0.131,0.255,0.307,0.262,0.292,0.21,31,176,87.6,7.7,2264,88.4,88.3,92,335,484,-0.10000000000000853,6.32,112,153,115,148,298,322,297,"9.434","-9.434",,,201,113,17,8,3,3,64,31.8,23,11.4,2.40403,0.5712,0.2851,-0.2851,"91.9",133,35.714285714285715,7.142857142857142,3.9800995024875623,5.86,-0.35,-0.09,2.26,0.274,8,"-1.151892552",0.307,0.332,"1.151892552",-0.034,-0.032999999999999974,-0.025,-0.03,27.5,"38.9",,,,,,
